step,loss,lr,step_time,total_time,vram_mb
280,29.182021141052246,1e-05,0.06580686569213867,21.56847357749939,2452.302734375
281,29.613880157470703,1e-05,0.06545209884643555,21.63993740081787,2452.302734375
282,29.494783401489258,1e-05,0.0676577091217041,21.71381425857544,2452.302734375
283,29.014784812927246,1e-05,0.06685376167297363,21.786757469177246,2452.302734375
284,28.736366271972656,1e-05,0.0669853687286377,21.859736919403076,2452.302734375
285,29.371066093444824,1e-05,0.06652569770812988,21.932723999023438,2452.302734375
286,29.4843168258667,1e-05,0.06597447395324707,22.004640102386475,2452.302734375
287,29.1758394241333,1e-05,0.0664975643157959,22.0774507522583,2452.302734375
288,29.06837558746338,1e-05,0.06564593315124512,22.14955759048462,2452.302734375
289,29.585204124450684,1e-05,0.0666511058807373,22.222482681274414,2452.302734375
290,29.249079704284668,1e-05,0.06634283065795898,22.294928789138794,2452.302734375
291,29.608012199401855,1e-05,0.09241008758544922,22.393670082092285,2452.302734375
292,29.52991771697998,1e-05,0.06587362289428711,22.465084552764893,2452.302734375
293,29.717714309692383,1e-05,0.06561136245727539,22.537038564682007,2452.302734375
294,30.65082550048828,1e-05,0.06449532508850098,22.60760807991028,2452.302734375
295,30.708560943603516,1e-05,0.06470108032226562,22.67844843864441,2452.302734375
296,30.92079448699951,1e-05,0.0649726390838623,22.74962878227234,2452.302734375
297,31.21556282043457,1e-05,0.06594324111938477,22.82186985015869,2452.302734375
298,30.144290924072266,1e-05,0.06463742256164551,22.89258098602295,2452.302734375
299,30.455819129943848,1e-05,0.06496119499206543,22.964110851287842,2452.302734375
300,31.21994113922119,1e-05,0.06482601165771484,23.035305500030518,2452.302734375
301,31.19752311706543,1e-05,0.06580781936645508,23.107643604278564,2452.302734375
302,30.876980781555176,1e-05,0.06869339942932129,23.18265700340271,2452.302734375
303,31.168065071105957,1e-05,0.07208943367004395,23.260576009750366,2452.302734375
304,31.237146377563477,1e-05,0.06560873985290527,23.331669569015503,2452.302734375
305,30.906206130981445,1e-05,0.06502532958984375,23.402931451797485,2452.302734375
306,30.699286460876465,1e-05,0.0647585391998291,23.47396755218506,2452.302734375
307,31.134521484375,1e-05,0.06490969657897949,23.545081615447998,2452.302734375
308,30.815970420837402,1e-05,0.06490159034729004,23.616331815719604,2452.302734375
309,30.878121376037598,1e-05,0.06465673446655273,23.687371253967285,2452.302734375
310,31.28505516052246,1e-05,0.06559014320373535,23.75933575630188,2452.302734375
311,31.30625820159912,1e-05,0.06594157218933105,23.831496238708496,2452.302734375
312,31.70838165283203,1e-05,0.06646561622619629,23.904066562652588,2452.302734375
313,31.047812461853027,1e-05,0.06477737426757812,23.97494387626648,2452.302734375
314,31.30524444580078,1e-05,0.06493949890136719,24.045941829681396,2452.302734375
315,31.45316791534424,1e-05,0.06576180458068848,24.118104696273804,2452.302734375
316,31.713963508605957,1e-05,0.06641769409179688,24.190587997436523,2452.302734375
317,31.486027717590332,1e-05,0.06538009643554688,24.262148141860962,2452.302734375
318,32.12828826904297,1e-05,0.06559586524963379,24.334546327590942,2452.302734375
319,31.822392463684082,1e-05,0.06663203239440918,24.40761971473694,2452.302734375
320,32.11372947692871,1e-05,0.06503915786743164,24.479248762130737,2452.302734375
321,31.839313507080078,1e-05,0.06555891036987305,24.5516574382782,2452.302734375
322,31.67257022857666,1e-05,0.06612467765808105,24.62413501739502,2452.302734375
323,31.96316623687744,1e-05,0.06545066833496094,24.69631314277649,2452.302734375
324,32.5390682220459,1e-05,0.06491923332214355,24.767842769622803,2452.302734375
325,32.55087471008301,1e-05,0.06560039520263672,24.839953660964966,2452.302734375
326,32.82846450805664,1e-05,0.0652015209197998,24.911864280700684,2452.302734375
327,32.16350746154785,1e-05,0.06530070304870605,24.983726024627686,2452.302734375
328,32.69012641906738,1e-05,0.06529569625854492,25.055290937423706,2452.302734375
329,32.18062400817871,1e-05,0.06798291206359863,25.129857063293457,2452.302734375
330,32.624855041503906,1e-05,0.06786990165710449,25.203728437423706,2452.302734375
331,33.0153865814209,1e-05,0.06864404678344727,25.2783682346344,2452.302734375
332,32.43467712402344,1e-05,0.06851720809936523,25.353065252304077,2452.302734375
333,32.327829360961914,1e-05,0.06658720970153809,25.42566180229187,2452.302734375
334,32.68687057495117,1e-05,0.06538224220275879,25.49739384651184,2452.302734375
335,33.15797996520996,1e-05,0.06580495834350586,25.56951665878296,2452.302734375
336,32.784894943237305,1e-05,0.06930279731750488,25.64484977722168,2452.302734375
337,32.960317611694336,1e-05,0.06628656387329102,25.717295169830322,2452.302734375
338,33.1286506652832,1e-05,0.06771206855773926,25.791061639785767,2452.302734375
339,32.25375938415527,1e-05,0.0675668716430664,25.86468005180359,2452.302734375
340,32.58857727050781,1e-05,0.0673377513885498,25.937946557998657,2452.302734375
341,32.949567794799805,1e-05,0.06585025787353516,26.009873390197754,2452.302734375
342,32.40342903137207,1e-05,0.06615614891052246,26.08211612701416,2452.302734375
343,32.742557525634766,1e-05,0.07036685943603516,26.158968925476074,2452.302734375
344,33.434438705444336,1e-05,0.06649947166442871,26.231523513793945,2452.302734375
345,33.5225715637207,1e-05,0.06446695327758789,26.30212712287903,2452.302734375
346,33.75181007385254,1e-05,0.06512570381164551,26.37348222732544,2452.302734375
347,33.59695053100586,1e-05,0.06508278846740723,26.44510245323181,2452.302734375
348,33.97048759460449,1e-05,0.06505918502807617,26.51627540588379,2452.302734375
349,33.56563758850098,1e-05,0.06542038917541504,26.58794856071472,2452.302734375
350,33.0550479888916,1e-05,0.0654304027557373,26.65957736968994,2452.302734375
351,33.74066925048828,1e-05,0.06543922424316406,26.731379747390747,2452.302734375
